Año,Codigo de MESA,Comunidad,Provincia,Municipio,Religiosidad,Edad Media,Escolarizacion,Esperanza de Vida,Habitantes Municipio,Acceso a Internet,PIB per capita de Provincia,Criminalidad,Inmigracion,% de mujeres,Tasa de Pobreza,Tasa Desempleo,Gobierno Actual de Comunidad,Gobierno Actual de España,Tasa de Participacion,Votos derecha,Votos izquierda,Votos centro izquierda,Votos centro derecha,Votos centro derecha,Votos regionalista izquierda,Votos regionalista derecha,Candidatura Ganadora
1996,B,1,21,58,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,60,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,65,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,70,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,70,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,76,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,11,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,13,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,13,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,13,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,21,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,21,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,31,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,60,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,60,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,60,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,60,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,64,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,70,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,9,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,10,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,11,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,14,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,21,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,24,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,30,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,34,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,40,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,44,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,10,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,13,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,18,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,21,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,23,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,34,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,42,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,42,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,26,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,38,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,53,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,64,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,70,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,10,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,10,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,11,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,17,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,17,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,26,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,35,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,35,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,42,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,15,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,24,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,26,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,58,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,61,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,62,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,69,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,54,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,55,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,55,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,55,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,57,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,70,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,74,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,77,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,3,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,3,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,9,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,9,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,19,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,34,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,10,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,19,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,24,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,24,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,29,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,33,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,34,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,38,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,40,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,46,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,42,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,54,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,3,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,6,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,9,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,11,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,14,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,28,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,31,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,44,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,45,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,42,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,43,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,49,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,52,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,55,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,56,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,61,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,61,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,1,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,9,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,9,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,10,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,17,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,18,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,24,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,24,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,28,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,28,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,41,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,42,,,,,,,,,,,,,,,,,,,,,,,
1996,C,1,21,44,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,49,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,52,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,53,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,53,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,55,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,60,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,69,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,78,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,3,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,3,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,7,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,59,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,44,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,52,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,54,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,54,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,61,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,70,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,76,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,3,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,3,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,3,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,3,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,9,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,10,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,12,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,80,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,86,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,92,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,92,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,95,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,901,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,902,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,903,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,904,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,29,1,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,29,1,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,29,5,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,29,7,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,29,8,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,29,8,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,29,12,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,29,15,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,29,15,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,43,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,44,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,45,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,49,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,63,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,63,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,64,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,69,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,21,73,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,74,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,7,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,71,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,74,,,,,,,,,,,,,,,,,,,,,,,
1996,C,1,23,74,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,75,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,81,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,92,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,95,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,95,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,97,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,29,7,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,29,7,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,29,8,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,29,8,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,29,8,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,29,9,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,29,12,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,29,14,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,29,15,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,45,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,47,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,53,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,53,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,58,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,59,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,60,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,60,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,61,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,73,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,73,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,56,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,56,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,56,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,58,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,60,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,66,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,66,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,69,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,71,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,72,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,86,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,90,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,92,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,92,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,92,,,,,,,,,,,,,,,,,,,,,,,
1996,C,1,23,92,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,50,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,51,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,53,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,59,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,65,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,66,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,66,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,69,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,70,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,73,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,73,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,82,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,85,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,92,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,92,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,21,71,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,21,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,2,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,3,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,5,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,6,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,9,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,10,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,10,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,12,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,24,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,24,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,28,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,33,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,39,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,55,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,59,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,61,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,61,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,61,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,62,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,65,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,72,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,81,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,82,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,86,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,87,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,87,,,,,,,,,,,,,,,,,,,,,,,
1996,B,1,23,87,,,,,,,,,,,,,,,,,,,,,,,
1996,A,1,23,94,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,97,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,98,,,,,,,,,,,,,,,,,,,,,,,
1996,U,1,23,99,,,,,,,,,,,,,,,,,,,,,,,
