Provincias;Edad (grupos quinquenales);Espanoles/Extranjeros;Ano;%mujeres
01 Araba/�lava;TOTAL EDADES;TOTAL;1998;50.332929250338196
01 Araba/�lava;TOTAL EDADES;TOTAL;1999;50.34085977854615
01 Araba/�lava;TOTAL EDADES;TOTAL;2000;50.34188839673715
01 Araba/�lava;TOTAL EDADES;TOTAL;2001;50.283074728265575
01 Araba/�lava;TOTAL EDADES;TOTAL;2002;50.232645789076955
01 Araba/�lava;TOTAL EDADES;TOTAL;2003;50.179711917380075
01 Araba/�lava;TOTAL EDADES;TOTAL;2004;50.16136935840896
01 Araba/�lava;TOTAL EDADES;TOTAL;2005;50.118516987434866
01 Araba/�lava;TOTAL EDADES;TOTAL;2006;50.22058385167226
01 Araba/�lava;TOTAL EDADES;TOTAL;2007;50.22572587483099
01 Araba/�lava;TOTAL EDADES;TOTAL;2008;50.14258723981462
01 Araba/�lava;TOTAL EDADES;TOTAL;2009;50.15661894276637
01 Araba/�lava;TOTAL EDADES;TOTAL;2010;50.11154806019814
01 Araba/�lava;TOTAL EDADES;TOTAL;2011;50.179339466899734
01 Araba/�lava;TOTAL EDADES;TOTAL;2012;50.195159305177064
01 Araba/�lava;TOTAL EDADES;TOTAL;2013;50.33803439146032
01 Araba/�lava;TOTAL EDADES;TOTAL;2014;50.42959382726786
01 Araba/�lava;TOTAL EDADES;TOTAL;2015;50.47273581174609
01 Araba/�lava;TOTAL EDADES;TOTAL;2016;50.56243559603364
01 Araba/�lava;TOTAL EDADES;TOTAL;2017;50.59190260094189
01 Araba/�lava;TOTAL EDADES;TOTAL;2018;50.68690173565078
01 Araba/�lava;TOTAL EDADES;TOTAL;2019;50.686323891792775
01 Araba/�lava;TOTAL EDADES;TOTAL;2020;50.732466910223394
01 Araba/�lava;TOTAL EDADES;TOTAL;2021;50.76762602435062
01 Araba/�lava;TOTAL EDADES;TOTAL;2022;50.783763740535626
02 Albacete;TOTAL EDADES;TOTAL;1998;50.34593150528309
02 Albacete;TOTAL EDADES;TOTAL;1999;50.36022835236731
02 Albacete;TOTAL EDADES;TOTAL;2000;50.3635107346468
02 Albacete;TOTAL EDADES;TOTAL;2001;50.22203586879872
02 Albacete;TOTAL EDADES;TOTAL;2002;50.11713696283088
02 Albacete;TOTAL EDADES;TOTAL;2003;50.03691350024964
02 Albacete;TOTAL EDADES;TOTAL;2004;49.994992726276074
02 Albacete;TOTAL EDADES;TOTAL;2005;49.92096505823627
02 Albacete;TOTAL EDADES;TOTAL;2006;49.86611910498429
02 Albacete;TOTAL EDADES;TOTAL;2007;49.817143148606256
02 Albacete;TOTAL EDADES;TOTAL;2008;49.72993235100995
02 Albacete;TOTAL EDADES;TOTAL;2009;49.82127311413826
02 Albacete;TOTAL EDADES;TOTAL;2010;49.8618310006423
02 Albacete;TOTAL EDADES;TOTAL;2011;49.94009713709056
02 Albacete;TOTAL EDADES;TOTAL;2012;49.945014981245514
02 Albacete;TOTAL EDADES;TOTAL;2013;49.99687505468655
02 Albacete;TOTAL EDADES;TOTAL;2014;50.06637496945744
02 Albacete;TOTAL EDADES;TOTAL;2015;50.06994779258959
02 Albacete;TOTAL EDADES;TOTAL;2016;50.055595509514994
02 Albacete;TOTAL EDADES;TOTAL;2017;50.069994256881486
02 Albacete;TOTAL EDADES;TOTAL;2018;50.06044456333304
02 Albacete;TOTAL EDADES;TOTAL;2019;50.044439635517705
02 Albacete;TOTAL EDADES;TOTAL;2020;50.0139078476318
02 Albacete;TOTAL EDADES;TOTAL;2021;50.00698642046866
02 Albacete;TOTAL EDADES;TOTAL;2022;49.97420455399804
04 Almer�a;TOTAL EDADES;TOTAL;1998;50.1082208258812
04 Almer�a;TOTAL EDADES;TOTAL;1999;50.008092145159445
04 Almer�a;TOTAL EDADES;TOTAL;2000;49.947995963174584
04 Almer�a;TOTAL EDADES;TOTAL;2001;49.44464033850494
04 Almer�a;TOTAL EDADES;TOTAL;2002;49.42707933057394
04 Almer�a;TOTAL EDADES;TOTAL;2003;49.179742088411665
04 Almer�a;TOTAL EDADES;TOTAL;2004;49.28500871436034
04 Almer�a;TOTAL EDADES;TOTAL;2005;48.54674473106162
04 Almer�a;TOTAL EDADES;TOTAL;2006;48.15884249429897
04 Almer�a;TOTAL EDADES;TOTAL;2007;48.46736866197673
04 Almer�a;TOTAL EDADES;TOTAL;2008;48.51737850771754
04 Almer�a;TOTAL EDADES;TOTAL;2009;48.512330040062764
04 Almer�a;TOTAL EDADES;TOTAL;2010;48.51457818160906
04 Almer�a;TOTAL EDADES;TOTAL;2011;48.608532210996
04 Almer�a;TOTAL EDADES;TOTAL;2012;48.94386547366657
04 Almer�a;TOTAL EDADES;TOTAL;2013;49.14296418423947
04 Almer�a;TOTAL EDADES;TOTAL;2014;49.17071404954908
04 Almer�a;TOTAL EDADES;TOTAL;2015;49.22241664777079
04 Almer�a;TOTAL EDADES;TOTAL;2016;49.13750874985979
04 Almer�a;TOTAL EDADES;TOTAL;2017;49.10283695972105
04 Almer�a;TOTAL EDADES;TOTAL;2018;49.06264978712606
04 Almer�a;TOTAL EDADES;TOTAL;2019;48.98286878156301
04 Almer�a;TOTAL EDADES;TOTAL;2020;48.95795698850874
04 Almer�a;TOTAL EDADES;TOTAL;2021;49.0106478343573
04 Almer�a;TOTAL EDADES;TOTAL;2022;48.948326477919984
05 �vila;TOTAL EDADES;TOTAL;1998;49.732546729531144
05 �vila;TOTAL EDADES;TOTAL;1999;49.81264172165116
05 �vila;TOTAL EDADES;TOTAL;2000;49.82150541544689
05 �vila;TOTAL EDADES;TOTAL;2001;49.783689782469416
05 �vila;TOTAL EDADES;TOTAL;2002;49.76867831752837
05 �vila;TOTAL EDADES;TOTAL;2003;49.82112642011119
05 �vila;TOTAL EDADES;TOTAL;2004;49.79591591013076
05 �vila;TOTAL EDADES;TOTAL;2005;49.745557737439526
05 �vila;TOTAL EDADES;TOTAL;2006;49.77296833474359
05 �vila;TOTAL EDADES;TOTAL;2007;49.65725399969165
05 �vila;TOTAL EDADES;TOTAL;2008;49.45959316706923
05 �vila;TOTAL EDADES;TOTAL;2009;49.487418452935685
05 �vila;TOTAL EDADES;TOTAL;2010;49.546237259738454
05 �vila;TOTAL EDADES;TOTAL;2011;49.57557439318139
05 �vila;TOTAL EDADES;TOTAL;2012;49.53201179458734
05 �vila;TOTAL EDADES;TOTAL;2013;49.63719828224493
05 �vila;TOTAL EDADES;TOTAL;2014;49.706313804149325
05 �vila;TOTAL EDADES;TOTAL;2015;49.74685463089283
05 �vila;TOTAL EDADES;TOTAL;2016;49.77048131237924
05 �vila;TOTAL EDADES;TOTAL;2017;49.79838207840697
05 �vila;TOTAL EDADES;TOTAL;2018;49.817663314363585
05 �vila;TOTAL EDADES;TOTAL;2019;49.84077645267699
05 �vila;TOTAL EDADES;TOTAL;2020;49.824309924903595
05 �vila;TOTAL EDADES;TOTAL;2021;49.7781228498747
05 �vila;TOTAL EDADES;TOTAL;2022;49.764765397748825
06 Badajoz;TOTAL EDADES;TOTAL;1998;50.56364614200297
06 Badajoz;TOTAL EDADES;TOTAL;1999;50.567462854993416
06 Badajoz;TOTAL EDADES;TOTAL;2000;50.56491114623024
06 Badajoz;TOTAL EDADES;TOTAL;2001;50.55679253776057
06 Badajoz;TOTAL EDADES;TOTAL;2002;50.56019239357401
06 Badajoz;TOTAL EDADES;TOTAL;2003;50.56835489231567
06 Badajoz;TOTAL EDADES;TOTAL;2004;50.51649655970213
06 Badajoz;TOTAL EDADES;TOTAL;2005;50.47199534037738
06 Badajoz;TOTAL EDADES;TOTAL;2006;50.44218485049162
06 Badajoz;TOTAL EDADES;TOTAL;2007;50.44490529272956
06 Badajoz;TOTAL EDADES;TOTAL;2008;50.34732052430806
06 Badajoz;TOTAL EDADES;TOTAL;2009;50.35955033341706
06 Badajoz;TOTAL EDADES;TOTAL;2010;50.39089082074793
06 Badajoz;TOTAL EDADES;TOTAL;2011;50.38469796994182
06 Badajoz;TOTAL EDADES;TOTAL;2012;50.37096869407214
06 Badajoz;TOTAL EDADES;TOTAL;2013;50.37024544166382
06 Badajoz;TOTAL EDADES;TOTAL;2014;50.40677117330434
06 Badajoz;TOTAL EDADES;TOTAL;2015;50.435251117615366
06 Badajoz;TOTAL EDADES;TOTAL;2016;50.45350694987524
06 Badajoz;TOTAL EDADES;TOTAL;2017;50.49655529472674
06 Badajoz;TOTAL EDADES;TOTAL;2018;50.52515169077555
06 Badajoz;TOTAL EDADES;TOTAL;2019;50.54449573088624
06 Badajoz;TOTAL EDADES;TOTAL;2020;50.57495718878741
06 Badajoz;TOTAL EDADES;TOTAL;2021;50.58907996650461
06 Badajoz;TOTAL EDADES;TOTAL;2022;50.59650269651904
07 Balears, Illes;TOTAL EDADES;TOTAL;1998;50.67879665981572
07 Balears, Illes;TOTAL EDADES;TOTAL;1999;50.553892579883666
07 Balears, Illes;TOTAL EDADES;TOTAL;2000;50.43990870711777
07 Balears, Illes;TOTAL EDADES;TOTAL;2001;50.22461180910671
07 Balears, Illes;TOTAL EDADES;TOTAL;2002;50.01472243306201
07 Balears, Illes;TOTAL EDADES;TOTAL;2003;49.940096752980125
07 Balears, Illes;TOTAL EDADES;TOTAL;2004;49.945185828940005
07 Balears, Illes;TOTAL EDADES;TOTAL;2005;49.8905028933072
09 Burgos;TOTAL EDADES;TOTAL;1998;49.99494738057773
09 Burgos;TOTAL EDADES;TOTAL;1999;49.96543957974529
09 Burgos;TOTAL EDADES;TOTAL;2000;49.97840110586338
09 Burgos;TOTAL EDADES;TOTAL;2001;49.905091335296305
09 Burgos;TOTAL EDADES;TOTAL;2002;49.88418674143733
09 Burgos;TOTAL EDADES;TOTAL;2003;49.84867893188441
09 Burgos;TOTAL EDADES;TOTAL;2004;49.796738273523786
09 Burgos;TOTAL EDADES;TOTAL;2005;49.69544707925578
09 Burgos;TOTAL EDADES;TOTAL;2006;49.610304665900834
09 Burgos;TOTAL EDADES;TOTAL;2007;49.528105975320514
09 Burgos;TOTAL EDADES;TOTAL;2008;49.240242779764074
09 Burgos;TOTAL EDADES;TOTAL;2009;49.33712852437541
09 Burgos;TOTAL EDADES;TOTAL;2010;49.455480676367166
09 Burgos;TOTAL EDADES;TOTAL;2011;49.51458378254631
09 Burgos;TOTAL EDADES;TOTAL;2012;49.56289836520254
09 Burgos;TOTAL EDADES;TOTAL;2013;49.72686721544628
09 Burgos;TOTAL EDADES;TOTAL;2014;49.88225674570728
09 Burgos;TOTAL EDADES;TOTAL;2015;49.961263949099184
09 Burgos;TOTAL EDADES;TOTAL;2016;50.022022465685126
09 Burgos;TOTAL EDADES;TOTAL;2017;50.04648617559769
09 Burgos;TOTAL EDADES;TOTAL;2018;50.05545131206767
09 Burgos;TOTAL EDADES;TOTAL;2019;50.06975610576034
09 Burgos;TOTAL EDADES;TOTAL;2020;50.06906193205648
09 Burgos;TOTAL EDADES;TOTAL;2021;50.030191964724544
09 Burgos;TOTAL EDADES;TOTAL;2022;50.01225196806038
10 C�ceres;TOTAL EDADES;TOTAL;1998;49.99358999644985
10 C�ceres;TOTAL EDADES;TOTAL;1999;49.88005839358942
10 C�ceres;TOTAL EDADES;TOTAL;2000;49.957550804081016
10 C�ceres;TOTAL EDADES;TOTAL;2001;49.84601471414954
10 C�ceres;TOTAL EDADES;TOTAL;2002;49.822787525411826
10 C�ceres;TOTAL EDADES;TOTAL;2003;49.82763741534027
10 C�ceres;TOTAL EDADES;TOTAL;2004;49.880891611366344
10 C�ceres;TOTAL EDADES;TOTAL;2005;49.88996073488779
10 C�ceres;TOTAL EDADES;TOTAL;2006;49.96524573806185
10 C�ceres;TOTAL EDADES;TOTAL;2007;50.06913209454452
10 C�ceres;TOTAL EDADES;TOTAL;2008;50.07272762534607
10 C�ceres;TOTAL EDADES;TOTAL;2009;50.284914404798464
10 C�ceres;TOTAL EDADES;TOTAL;2010;50.285123698151935
10 C�ceres;TOTAL EDADES;TOTAL;2011;50.276810945345474
10 C�ceres;TOTAL EDADES;TOTAL;2012;50.28155426659284
10 C�ceres;TOTAL EDADES;TOTAL;2013;50.33623788922065
10 C�ceres;TOTAL EDADES;TOTAL;2014;50.339977930184034
10 C�ceres;TOTAL EDADES;TOTAL;2015;50.352354486089204
10 C�ceres;TOTAL EDADES;TOTAL;2016;50.38336244162858
10 C�ceres;TOTAL EDADES;TOTAL;2017;50.38096571308582
10 C�ceres;TOTAL EDADES;TOTAL;2018;50.40972339572293
10 C�ceres;TOTAL EDADES;TOTAL;2019;50.428135410033214
10 C�ceres;TOTAL EDADES;TOTAL;2020;50.46982263621283
10 C�ceres;TOTAL EDADES;TOTAL;2021;50.46924976511842
10 C�ceres;TOTAL EDADES;TOTAL;2022;50.50192751511713
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;1998;50.56853623037738
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;1999;50.50641703801067
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2000;50.4474213982314
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2001;50.29752273931154
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2002;50.041597088802305
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2003;49.938734830840595
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2004;49.919123154671034
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2005;49.81635236791356
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2006;49.73926372148114
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2007;49.74916358790263
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2008;49.601371624517796
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2009;49.616553849321186
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2010;49.776094950304
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2011;49.88698489601948
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2012;49.893311543525584
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2013;49.97631706218558
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2014;50.16169992578824
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2015;50.24788477951392
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2016;50.314288427176756
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2017;50.394112638365165
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2018;50.36228241387558
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2019;50.32829737120708
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2020;50.34085281510955
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2021;50.3606080427347
12 Castell�n/Castell�;TOTAL EDADES;TOTAL;2022;50.374862855053024
13 Ciudad Real;TOTAL EDADES;TOTAL;1998;50.993797369617546
13 Ciudad Real;TOTAL EDADES;TOTAL;1999;50.984267993078504
13 Ciudad Real;TOTAL EDADES;TOTAL;2000;51.00255332719305
13 Ciudad Real;TOTAL EDADES;TOTAL;2001;50.89901187050886
13 Ciudad Real;TOTAL EDADES;TOTAL;2002;50.782304919291896
13 Ciudad Real;TOTAL EDADES;TOTAL;2003;50.662743248508214
13 Ciudad Real;TOTAL EDADES;TOTAL;2004;50.55973252940675
13 Ciudad Real;TOTAL EDADES;TOTAL;2005;50.44694636643603
13 Ciudad Real;TOTAL EDADES;TOTAL;2006;50.36834338205121
13 Ciudad Real;TOTAL EDADES;TOTAL;2007;50.31129808163537
13 Ciudad Real;TOTAL EDADES;TOTAL;2008;50.10003005687834
13 Ciudad Real;TOTAL EDADES;TOTAL;2009;50.11350856197833
13 Ciudad Real;TOTAL EDADES;TOTAL;2010;50.11870742067758
13 Ciudad Real;TOTAL EDADES;TOTAL;2011;50.19040882727401
13 Ciudad Real;TOTAL EDADES;TOTAL;2012;50.199528524281
13 Ciudad Real;TOTAL EDADES;TOTAL;2013;50.303450535467334
13 Ciudad Real;TOTAL EDADES;TOTAL;2014;50.36344356280539
13 Ciudad Real;TOTAL EDADES;TOTAL;2015;50.44489822138042
13 Ciudad Real;TOTAL EDADES;TOTAL;2016;50.51234197692587
13 Ciudad Real;TOTAL EDADES;TOTAL;2017;50.58916227928799
13 Ciudad Real;TOTAL EDADES;TOTAL;2018;50.57984371869364
13 Ciudad Real;TOTAL EDADES;TOTAL;2019;50.60583627998167
13 Ciudad Real;TOTAL EDADES;TOTAL;2020;50.541465927339935
13 Ciudad Real;TOTAL EDADES;TOTAL;2021;50.51411820354006
13 Ciudad Real;TOTAL EDADES;TOTAL;2022;50.50631002880975
14 C�rdoba;TOTAL EDADES;TOTAL;1998;51.08756150813048
14 C�rdoba;TOTAL EDADES;TOTAL;1999;51.05389006551525
14 C�rdoba;TOTAL EDADES;TOTAL;2000;51.08035624911438
14 C�rdoba;TOTAL EDADES;TOTAL;2001;51.078642195874615
14 C�rdoba;TOTAL EDADES;TOTAL;2002;51.068236136272574
14 C�rdoba;TOTAL EDADES;TOTAL;2003;51.028811357520645
14 C�rdoba;TOTAL EDADES;TOTAL;2004;50.99016502750459
14 C�rdoba;TOTAL EDADES;TOTAL;2005;50.94839719726254
14 C�rdoba;TOTAL EDADES;TOTAL;2006;50.91394377935955
14 C�rdoba;TOTAL EDADES;TOTAL;2007;50.87328416954689
14 C�rdoba;TOTAL EDADES;TOTAL;2008;50.84536980704086
14 C�rdoba;TOTAL EDADES;TOTAL;2009;50.84253940930201
14 C�rdoba;TOTAL EDADES;TOTAL;2010;50.86746125985583
14 C�rdoba;TOTAL EDADES;TOTAL;2011;50.87738891639584
14 C�rdoba;TOTAL EDADES;TOTAL;2012;50.86376846182339
14 C�rdoba;TOTAL EDADES;TOTAL;2013;50.87510063283409
14 C�rdoba;TOTAL EDADES;TOTAL;2014;50.88278488169906
14 C�rdoba;TOTAL EDADES;TOTAL;2015;50.9108094282256
14 C�rdoba;TOTAL EDADES;TOTAL;2016;50.926592640315306
14 C�rdoba;TOTAL EDADES;TOTAL;2017;50.93546336741438
14 C�rdoba;TOTAL EDADES;TOTAL;2018;50.95957923692119
14 C�rdoba;TOTAL EDADES;TOTAL;2019;50.983359706965324
14 C�rdoba;TOTAL EDADES;TOTAL;2020;51.003197897245
14 C�rdoba;TOTAL EDADES;TOTAL;2021;51.01977499681381
14 C�rdoba;TOTAL EDADES;TOTAL;2022;51.02775016052527
16 Cuenca;TOTAL EDADES;TOTAL;1998;50.25717529108024
16 Cuenca;TOTAL EDADES;TOTAL;1999;50.19580718838791
16 Cuenca;TOTAL EDADES;TOTAL;2000;50.199201205652244
16 Cuenca;TOTAL EDADES;TOTAL;2001;50.06599644710856
16 Cuenca;TOTAL EDADES;TOTAL;2002;49.8804646502723
16 Cuenca;TOTAL EDADES;TOTAL;2003;49.72953266792129
16 Cuenca;TOTAL EDADES;TOTAL;2004;49.67048976758285
16 Cuenca;TOTAL EDADES;TOTAL;2005;49.55523286564667
16 Cuenca;TOTAL EDADES;TOTAL;2006;49.63569428998734
16 Cuenca;TOTAL EDADES;TOTAL;2007;49.55269071555293
16 Cuenca;TOTAL EDADES;TOTAL;2008;49.33991099714782
16 Cuenca;TOTAL EDADES;TOTAL;2009;49.263674130371776
16 Cuenca;TOTAL EDADES;TOTAL;2010;49.299086883830306
16 Cuenca;TOTAL EDADES;TOTAL;2011;49.323257490713615
16 Cuenca;TOTAL EDADES;TOTAL;2012;49.33864132528573
16 Cuenca;TOTAL EDADES;TOTAL;2013;49.451861500054264
16 Cuenca;TOTAL EDADES;TOTAL;2014;49.58471720760283
16 Cuenca;TOTAL EDADES;TOTAL;2015;49.674991782811105
16 Cuenca;TOTAL EDADES;TOTAL;2016;49.72074540833835
16 Cuenca;TOTAL EDADES;TOTAL;2017;49.76750973741685
16 Cuenca;TOTAL EDADES;TOTAL;2018;49.803267383963245
16 Cuenca;TOTAL EDADES;TOTAL;2019;49.807720713699965
16 Cuenca;TOTAL EDADES;TOTAL;2020;49.816201775271615
16 Cuenca;TOTAL EDADES;TOTAL;2021;49.81587184680538
16 Cuenca;TOTAL EDADES;TOTAL;2022;49.78408421484005
17 Girona;TOTAL EDADES;TOTAL;1998;50.404185636359955
17 Girona;TOTAL EDADES;TOTAL;1999;50.32673832741784
17 Girona;TOTAL EDADES;TOTAL;2000;50.23682856582137
17 Girona;TOTAL EDADES;TOTAL;2001;50.08763909255586
17 Girona;TOTAL EDADES;TOTAL;2002;49.89951714729014
17 Girona;TOTAL EDADES;TOTAL;2003;49.73083402722643
17 Girona;TOTAL EDADES;TOTAL;2004;49.68578964410451
17 Girona;TOTAL EDADES;TOTAL;2005;49.40512200040331
17 Girona;TOTAL EDADES;TOTAL;2006;49.235230187493364
17 Girona;TOTAL EDADES;TOTAL;2007;49.28977534215539
17 Girona;TOTAL EDADES;TOTAL;2008;49.13453865745549
17 Girona;TOTAL EDADES;TOTAL;2009;49.23266406519547
17 Girona;TOTAL EDADES;TOTAL;2010;49.435625446519865
17 Girona;TOTAL EDADES;TOTAL;2011;49.59791757508491
17 Girona;TOTAL EDADES;TOTAL;2012;49.656721728615196
17 Girona;TOTAL EDADES;TOTAL;2013;49.75460589891181
17 Girona;TOTAL EDADES;TOTAL;2014;49.85492411618767
17 Girona;TOTAL EDADES;TOTAL;2015;49.94568782583985
17 Girona;TOTAL EDADES;TOTAL;2016;49.97943140439716
17 Girona;TOTAL EDADES;TOTAL;2017;50.032154936510544
17 Girona;TOTAL EDADES;TOTAL;2018;50.03720731231962
17 Girona;TOTAL EDADES;TOTAL;2019;50.02905151975763
17 Girona;TOTAL EDADES;TOTAL;2020;49.963033456640424
17 Girona;TOTAL EDADES;TOTAL;2021;49.94012173974951
17 Girona;TOTAL EDADES;TOTAL;2022;49.91379723193334
18 Granada;TOTAL EDADES;TOTAL;1998;51.08858591796819
18 Granada;TOTAL EDADES;TOTAL;1999;51.07980828006754
18 Granada;TOTAL EDADES;TOTAL;2000;51.09307246935738
18 Granada;TOTAL EDADES;TOTAL;2001;50.99017150338959
18 Granada;TOTAL EDADES;TOTAL;2002;50.89851872926484
18 Granada;TOTAL EDADES;TOTAL;2003;50.81638000886359
18 Granada;TOTAL EDADES;TOTAL;2004;50.75699161327192
18 Granada;TOTAL EDADES;TOTAL;2005;50.66570023394177
18 Granada;TOTAL EDADES;TOTAL;2006;50.54463446034166
18 Granada;TOTAL EDADES;TOTAL;2007;50.48269481132769
18 Granada;TOTAL EDADES;TOTAL;2008;50.36949912341049
18 Granada;TOTAL EDADES;TOTAL;2009;50.54329379300617
18 Granada;TOTAL EDADES;TOTAL;2010;50.577514617589905
18 Granada;TOTAL EDADES;TOTAL;2011;50.56146233302689
18 Granada;TOTAL EDADES;TOTAL;2012;50.56862507151154
18 Granada;TOTAL EDADES;TOTAL;2013;50.651514871334115
18 Granada;TOTAL EDADES;TOTAL;2014;50.68741809006422
18 Granada;TOTAL EDADES;TOTAL;2015;50.73493099835713
18 Granada;TOTAL EDADES;TOTAL;2016;50.715321960427886
18 Granada;TOTAL EDADES;TOTAL;2017;50.7281984099687
18 Granada;TOTAL EDADES;TOTAL;2018;50.73672669462489
18 Granada;TOTAL EDADES;TOTAL;2019;50.741681772164625
18 Granada;TOTAL EDADES;TOTAL;2020;50.76036154435315
18 Granada;TOTAL EDADES;TOTAL;2021;50.758245074011924
18 Granada;TOTAL EDADES;TOTAL;2022;50.740954048159026
19 Guadalajara;TOTAL EDADES;TOTAL;1998;49.49884203325154
19 Guadalajara;TOTAL EDADES;TOTAL;1999;49.53021296599843
19 Guadalajara;TOTAL EDADES;TOTAL;2000;49.507399589953245
19 Guadalajara;TOTAL EDADES;TOTAL;2001;49.41993330690483
19 Guadalajara;TOTAL EDADES;TOTAL;2002;49.25321077176659
19 Guadalajara;TOTAL EDADES;TOTAL;2003;49.092056029416526
19 Guadalajara;TOTAL EDADES;TOTAL;2004;48.99207376503896
19 Guadalajara;TOTAL EDADES;TOTAL;2005;48.913550312412575
19 Guadalajara;TOTAL EDADES;TOTAL;2006;48.92203929650359
19 Guadalajara;TOTAL EDADES;TOTAL;2007;48.76827504953677
19 Guadalajara;TOTAL EDADES;TOTAL;2008;48.55606067615134
19 Guadalajara;TOTAL EDADES;TOTAL;2009;48.564905281717316
19 Guadalajara;TOTAL EDADES;TOTAL;2010;48.6530213107651
19 Guadalajara;TOTAL EDADES;TOTAL;2011;48.712669762653974
19 Guadalajara;TOTAL EDADES;TOTAL;2012;48.75143043188448
19 Guadalajara;TOTAL EDADES;TOTAL;2013;48.86137442137489
19 Guadalajara;TOTAL EDADES;TOTAL;2014;49.027506988325385
19 Guadalajara;TOTAL EDADES;TOTAL;2015;49.16865731652515
19 Guadalajara;TOTAL EDADES;TOTAL;2016;49.278714973782236
19 Guadalajara;TOTAL EDADES;TOTAL;2017;49.33441238008764
19 Guadalajara;TOTAL EDADES;TOTAL;2018;49.331519260109786
19 Guadalajara;TOTAL EDADES;TOTAL;2019;49.358710748675136
19 Guadalajara;TOTAL EDADES;TOTAL;2020;49.29712399091586
19 Guadalajara;TOTAL EDADES;TOTAL;2021;49.310962844706836
19 Guadalajara;TOTAL EDADES;TOTAL;2022;49.31879296005251
20 Gipuzkoa;TOTAL EDADES;TOTAL;1998;50.94842254807899
20 Gipuzkoa;TOTAL EDADES;TOTAL;1999;50.87697021150935
20 Gipuzkoa;TOTAL EDADES;TOTAL;2000;50.91010789407834
20 Gipuzkoa;TOTAL EDADES;TOTAL;2001;50.88571894910664
20 Gipuzkoa;TOTAL EDADES;TOTAL;2002;50.851932056277164
20 Gipuzkoa;TOTAL EDADES;TOTAL;2003;50.84729170562932
20 Gipuzkoa;TOTAL EDADES;TOTAL;2004;50.83093837989958
20 Gipuzkoa;TOTAL EDADES;TOTAL;2005;50.83475144763819
20 Gipuzkoa;TOTAL EDADES;TOTAL;2006;50.85222468727192
20 Gipuzkoa;TOTAL EDADES;TOTAL;2007;50.87373946677718
20 Gipuzkoa;TOTAL EDADES;TOTAL;2008;50.83431280810663
20 Gipuzkoa;TOTAL EDADES;TOTAL;2009;50.85433145623198
20 Gipuzkoa;TOTAL EDADES;TOTAL;2010;50.933811043416654
20 Gipuzkoa;TOTAL EDADES;TOTAL;2011;51.007670442935314
20 Gipuzkoa;TOTAL EDADES;TOTAL;2012;51.0382714714428
20 Gipuzkoa;TOTAL EDADES;TOTAL;2013;51.03079496454278
20 Gipuzkoa;TOTAL EDADES;TOTAL;2014;51.057123840100225
20 Gipuzkoa;TOTAL EDADES;TOTAL;2015;51.062728609413064
20 Gipuzkoa;TOTAL EDADES;TOTAL;2016;51.103043609089596
20 Gipuzkoa;TOTAL EDADES;TOTAL;2017;51.164911675810046
20 Gipuzkoa;TOTAL EDADES;TOTAL;2018;51.193463152519044
20 Gipuzkoa;TOTAL EDADES;TOTAL;2019;51.1643559211472
20 Gipuzkoa;TOTAL EDADES;TOTAL;2020;51.15943563725982
20 Gipuzkoa;TOTAL EDADES;TOTAL;2021;51.14312985773374
20 Gipuzkoa;TOTAL EDADES;TOTAL;2022;51.13774091753657
21 Huelva;TOTAL EDADES;TOTAL;1998;50.56084483586587
21 Huelva;TOTAL EDADES;TOTAL;1999;50.552231987707295
21 Huelva;TOTAL EDADES;TOTAL;2000;50.541396694538975
21 Huelva;TOTAL EDADES;TOTAL;2001;50.453511792606065
21 Huelva;TOTAL EDADES;TOTAL;2002;50.315743739971694
21 Huelva;TOTAL EDADES;TOTAL;2003;50.27960867485385
21 Huelva;TOTAL EDADES;TOTAL;2004;50.25330024522401
21 Huelva;TOTAL EDADES;TOTAL;2005;50.15585210172967
21 Huelva;TOTAL EDADES;TOTAL;2006;50.00629858545962
21 Huelva;TOTAL EDADES;TOTAL;2007;50.13754066441485
21 Huelva;TOTAL EDADES;TOTAL;2008;50.30782709705364
